"err.quant" "err.varratio" "err.topo" "err.kaski"
"131" 0.641654972261691 91.96 0.632829373650108 5.40498555870497
"132" 0.647660903545994 91.89 0.0755939524838013 2.45724820468391
"133" 0.643049082909373 91.94 0.570194384449244 5.08477940107175
"134" 2.01346368769688 74.78 0 4.18890128341071
"135" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"136" 1.63914199432702 79.47 0.110151187904968 3.81152331270543
"137" 0.686570388247517 91.4 0.0885529157667387 2.54944072442296
"138" 0.607803704219848 92.39 0.0712742980561555 2.57033128903289
"139" 1.01803509488174 87.25 0.42548596112311 4.68465945276095
"140" 0.665471818645617 91.66 0.235421166306695 3.10482606565236
"141" 0.607193319915949 92.39 0.546436285097192 5.50311975271966
"142" 2.10884660896403 73.58 0.123110151187905 4.08182079259395
"143" 1.67674072009541 79 0.157667386609071 4.05120887313988
"144" 1.77103117031185 77.81 0.0453563714902808 3.50892202695815
"145" 0.686570388247517 91.4 0.0885529157667387 2.54944072442296
"146" 1.67674072009541 79 0.157667386609071 4.05120887313988
"147" 0.4158570174073 94.79 0.501079913606911 4.48725971760937
"148" 0.717291517430465 91.01 0.0755939524838013 2.90177969848495
"149" 0.733420569491118 90.81 0.436285097192225 4.78687945623627
"150" 0.650729626753514 91.85 0.665226781857451 5.22131698603695
"151" 0.508464682139509 93.63 0.0755939524838013 2.43113264164851
"152" 0.966107069174867 87.9 0.399568034557235 4.78786409006817
"153" 1.62405756609194 79.66 0.0475161987041037 3.71375676920226
"154" 0.618798259859854 92.25 0.131749460043197 2.69056031135369
"155" 2.00840242620167 74.84 0.0777537796976242 4.3716630271847
"156" 1.01803509488174 87.25 0.42548596112311 4.68465945276095
"157" 1.01803509488174 87.25 0.42548596112311 4.68465945276095
"158" 0.767364359729561 90.39 0.041036717062635 2.70372370276412
"159" 2.08997300207723 73.82 0.142548596112311 4.3827277592383
"160" 2.00840242620167 74.84 0.0777537796976242 4.3716630271847
"161" 0.851971031495932 89.33 0.568034557235421 4.9816416060717
"162" 0.526768318705622 93.4 0.367170626349892 4.22658191985771
"163" 0.966107069174867 87.9 0.399568034557235 4.78786409006817
"164" 0.748351746334239 90.63 0.177105831533477 3.04362900179918
"165" 0.691080926686637 91.34 0.645788336933045 6.54098431868816
"166" 0.670496864207841 91.6 0.0799136069114471 2.50646494587272
"167" 1.66989682139029 79.08 0.0323974082073434 3.57150702338107
"168" 0.607803704219848 92.39 0.0712742980561555 2.57033128903289
"169" 1.63914199432702 79.47 0.110151187904968 3.81152331270543
"170" 3.68629896123797 53.82 0.0907127429805616 5.32564656998695
"171" 2.08997300207723 73.82 0.142548596112311 4.3827277592383
"172" 0.748905211140962 90.62 0.0453563714902808 2.89075469424268
"173" 1.61025502877664 79.83 0.285097192224622 5.01406206196744
"174" 1.61025502877664 79.83 0.285097192224622 5.01406206196744
"175" 1.57007278702585 80.33 0.0583153347732181 3.63299211134131
"176" 0.538028625634786 93.26 0.47732181425486 4.31681338150852
"177" 0.780618039307908 90.22 0.174946004319654 3.36665885267751
"178" 1.6755149420166 79.01 0.0345572354211663 3.56278413483842
"179" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"180" 1.01803509488174 87.25 0.42548596112311 4.68465945276095
"181" 0.733420569491118 90.81 0.436285097192225 4.78687945623627
"182" 3.68629896123797 53.82 0.0907127429805616 5.32564656998695
"183" 1.70310637640372 78.67 0.265658747300216 4.44736111261435
"184" 0.63327631465935 92.07 0.565874730021598 5.02046150078057
"185" 0.61127487470001 92.34 0.468682505399568 4.3472331320295
"186" 0.626703238828234 92.15 0.0971922246220302 2.64909851426693
"187" 1.61025502877664 79.83 0.239740820734341 4.99625033604525
"188" 0.746056326437029 90.65 0.161987041036717 3.03729313779611
"189" 1.68575410292245 78.88 0.0345572354211663 3.54242837993618
"190" 0.618798259859854 92.25 0.131749460043197 2.69056031135369
"191" 2.11759603325121 73.47 0.00863930885529158 4.27263317684307
"192" 1.63914199432702 79.47 0.110151187904968 3.81152331270543
"193" 1.74987861926367 78.08 0.138228941684665 4.12069358055414
"194" 2.08997300207723 73.82 0.142548596112311 4.3827277592383
"195" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"196" 1.70310637640372 78.67 0.265658747300216 4.44736111261435
"197" 1.41646967625159 82.26 0.250539956803456 4.66682199782931
"198" 1.70426881493728 78.65 0.239740820734341 5.01292225909809
"199" 0.502111205624185 93.71 0.375809935205184 5.84267137574034
"200" 0.421596163029966 94.72 0.444924406047516 4.4278489011281
"201" 1.70426881493728 78.65 0.239740820734341 5.01292225909809
"202" 0.728986095419506 90.87 0.483801295896328 5.13936781265002
"203" 0.56727693993693 92.89 0.274298056155508 3.72462051691848
"204" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"205" 2.01223928941383 74.79 0.436285097192225 6.18483470284814
"206" 0.626703238828234 92.15 0.0971922246220302 2.64909851426693
"207" 0.699390907982732 91.24 0.101511879049676 2.62672533826164
"208" 2.11759603325121 73.47 0.00863930885529158 4.27263317684307
"209" 2.09901261428735 73.71 0.0518358531317495 3.93250320741207
"210" 0.490914874652607 93.85 0.110151187904968 2.70461076703771
"211" 0.842105464376209 89.45 0.200863930885529 3.68602245023011
"212" 1.02490103896383 87.16 0.626349892008639 5.19773341612271
"213" 1.56972346840504 80.34 0.0928725701943845 3.91665403315031
"214" 1.31008043599982 83.59 0.0928725701943845 3.24173093407353
"215" 0.647660903545994 91.89 0.0755939524838013 2.45724820468391
"216" 0.842105464376209 89.45 0.200863930885529 3.68602245023011
"217" 0.504694188147543 93.68 0.133909287257019 2.71959196675569
"218" 0.607803704219848 92.39 0.0712742980561555 2.57033128903289
"219" 0.607803704219848 92.39 0.0712742980561555 2.57033128903289
"220" 0.607803704219848 92.39 0.0712742980561555 2.57033128903289
"221" 2.10884660896403 73.58 0.123110151187905 4.08182079259395
"222" 0.642418790408611 91.95 0.0367170626349892 2.36514125816373
"223" 0.605120677154921 92.42 0.490280777537797 5.0350285844354
"224" 0.61924139998494 92.24 0.611231101511879 5.65817358936055
"225" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"226" 0.590104493905996 92.61 0.08207343412527 2.54433791656834
"227" 1.02490103896383 87.16 0.626349892008639 5.19773341612271
"228" 2.01350476803422 74.78 0 4.17461125624096
"229" 0.605606430532842 92.41 0.352051835853132 4.60752973710858
"230" 0.423960120180251 94.69 0.416846652267819 4.42620569450047
"231" 2.1061828179203 73.62 0.302375809935205 5.01791328541376
"232" 3.68629896123797 53.82 0.0907127429805616 5.32564656998695
"233" 2.08997300207723 73.82 0.142548596112311 4.3827277592383
"234" 1.02490103896383 87.16 0.626349892008639 5.19773341612271
"235" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"236" 1.60264981543877 79.92 0.118790496760259 4.1186401623633
"237" 0.592168226617373 92.58 0.548596112311015 5.78313020474768
"238" 2.01223928941383 74.79 0.436285097192225 6.18483470284814
"239" 0.480234066726429 93.98 0.170626349892009 2.66036863723005
"240" 0.602521517950315 92.45 0.127429805615551 2.74516760987985
"241" 1.56972346840504 80.34 0.0928725701943845 3.91665403315031
"242" 0.733420569491118 90.81 0.436285097192225 4.78687945623627
"243" 1.61025502877664 79.83 0.239740820734341 4.99625033604525
"244" 1.70310637640372 78.67 0.265658747300216 4.44736111261435
"245" 0.748968701639439 90.62 0.0453563714902808 2.89183799901834
"246" 0.649344565622596 91.87 0.159827213822894 2.8672339248245
"247" 0.735346680114809 90.79 0.42548596112311 5.04848022948243
"248" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"249" 0.490914874652607 93.85 0.110151187904968 2.70461076703771
"250" 0.613335363661875 92.32 0.660907127429806 6.2852612874925
"251" 1.67517308905233 79.02 0.0431965442764579 3.54070076835667
"252" 0.463590338861829 94.19 0.421166306695464 3.98627248001785
"253" 0.65880393350375 91.75 0.637149028077754 5.19857613694374
"254" 0.647660903545994 91.89 0.0755939524838013 2.45724820468391
"255" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"256" 1.42444979794716 82.16 0.278617710583153 4.66812271015574
"257" 2.10884660896403 73.58 0.123110151187905 4.08182079259395
"258" 1.27817767855955 83.99 0.159827213822894 3.86092157069884
"259" 1.61025502877664 79.83 0.285097192224622 5.01406206196744
"260" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"261" 0.428029082481589 94.64 0.0734341252699784 2.05938561556271
"262" 2.11759603325121 73.47 0.00863930885529158 4.27263317684307
"263" 0.717291517430465 91.01 0.0755939524838013 2.90177969848495
"264" 2.00840242620167 74.84 0.0777537796976242 4.3716630271847
"265" 0.536498230006328 93.28 0.626349892008639 7.22388147780424
"266" 0.648804145971091 91.87 0.596112311015119 4.68014823641739
"267" 0.733420569491118 90.81 0.436285097192225 4.78687945623627
"268" 0.750981737738522 90.59 0.0453563714902808 2.897514204461
"269" 2.00840242620167 74.84 0.0777537796976242 4.3716630271847
"270" 0.758923123053975 90.49 0.0734341252699784 3.2269323756946
"271" 3.6864268908421 53.82 0.0907127429805616 5.31887367614333
"272" 0.638018375203202 92.01 0.695464362850972 7.08653773221513
"273" 0.727576502284977 90.89 0.496760259179266 5.73748855395684
"274" 1.7291911728223 78.34 0.475161987041037 6.72196784733451
"275" 1.63914199432702 79.47 0.110151187904968 3.81152331270543
"276" 0.637814752965458 92.01 0.287257019438445 3.48455780392576
"277" 0.577940644630724 92.76 0.151187904967603 2.38917696642794
"278" 1.57226554117299 80.3 0.041036717062635 3.6760805289803
"279" 0.627707716233027 92.14 0.557235421166307 4.85562130673996
"280" 1.02490103896383 87.16 0.626349892008639 5.19773341612271
"281" 2.01069676445933 74.81 0.222462203023758 5.36446301965361
"282" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"283" 0.667230689235674 91.64 0.172786177105832 2.97926677359227
"284" 1.31008043599982 83.59 0.0928725701943845 3.24173093407353
"285" 2.11759603325121 73.47 0.00863930885529158 4.27263317684307
"286" 0.966107069174867 87.9 0.399568034557235 4.78786409006817
"287" 1.53160273161124 80.81 0.0431965442764579 3.81401851391342
"288" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"289" 0.626703238828234 92.15 0.0971922246220302 2.64909851426693
"290" 0.966107069174867 87.9 0.399568034557235 4.78786409006817
"291" 0.419893354069049 94.74 0.0691144708423326 2.08529724375878
"292" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"293" 0.607803704219848 92.39 0.0712742980561555 2.57033128903289
"294" 0.620899977181356 92.22 0.114470842332613 2.70486573201191
"295" 0.607803704219848 92.39 0.0712742980561555 2.57033128903289
"296" 0.748351746334239 90.63 0.177105831533477 3.04362900179918
"297" 0.750981737738522 90.59 0.0453563714902808 2.897514204461
"298" 1.22873985099755 84.61 0.198704103671706 3.96079212812046
"299" 1.60264981543877 79.92 0.118790496760259 4.1186401623633
"300" 0.966107069174867 87.9 0.399568034557235 4.78786409006817
"301" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"302" 0.639854843258852 91.98 0.0950323974082073 2.67923631798928
"303" 0.546147352360422 93.16 0.0928725701943845 2.31008747794413
"304" 0.655265560659658 91.79 0.485961123110151 4.7052263009292
"305" 1.67674072009541 79 0.220302375809935 5.24812398784998
"306" 0.746056326437029 90.65 0.161987041036717 3.03729313779611
"307" 0.509952485586469 93.61 0.218142548596112 2.8547374942501
"308" 0.435104948919902 94.55 0.676025917926566 5.12414916210671
"309" 0.626939690925038 92.15 0.41036717062635 4.57057112001024
"310" 0.607803704219848 92.39 0.0712742980561555 2.57033128903289
"311" 0.71711167784788 91.02 0.0259179265658747 2.79425873217044
"312" 0.607803704219848 92.39 0.0712742980561555 2.57033128903289
"313" 0.746056326437029 90.65 0.161987041036717 3.03729313779611
"314" 1.61025502877664 79.83 0.239740820734341 4.99625033604525
"315" 2.08775193142577 73.85 0.0518358531317495 3.94111249446761
"316" 0.421596163029966 94.72 0.444924406047516 4.4278489011281
"317" 0.600631736630491 92.48 0.0777537796976242 2.76630335067173
"318" 1.53053605856359 80.83 0.0496760259179266 3.85161155943325
"319" 1.63914199432702 79.47 0.110151187904968 3.81152331270543
"320" 0.739899624280459 90.73 0.615550755939525 7.64807298192548
"321" 0.605606430532842 92.41 0.352051835853132 4.60752973710858
"322" 0.74941309609677 90.61 0.116630669546436 2.81546541965927
"323" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"324" 0.647129521013381 91.89 0.384449244060475 4.14254695478853
"325" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"326" 1.27817767855955 83.99 0.159827213822894 3.86092157069884
"327" 0.581431534894781 92.72 0.531317494600432 5.2239406767086
"328" 2.11759603325121 73.47 0.00863930885529158 4.27263317684307
"329" 1.6755149420166 79.01 0.0345572354211663 3.56278413483842
"330" 1.25329641594607 84.3 0.289416846652268 5.95687151034879
"331" 1.77103117031185 77.81 0.0453563714902808 3.50892202695815
"332" 1.61025502877664 79.83 0.285097192224622 5.01406206196744
"333" 0.401906267845925 94.97 0.0647948164146868 2.07882433352371
"334" 0.635904947271225 92.03 0.00863930885529158 2.47935586746288
"335" 0.672391141046928 91.58 0.0907127429805616 2.49877532840758
"336" 2.01786679457541 74.72 0.34341252699784 6.13275088009767
"337" 1.53053605856359 80.83 0.0496760259179266 3.85161155943325
"338" 0.647660903545994 91.89 0.0755939524838013 2.45724820468391
"339" 0.746056326437029 90.65 0.161987041036717 3.03729313779611
"340" 0.836931744796463 89.52 0.552915766738661 5.09157398191349
"341" 1.01803509488174 87.25 0.42548596112311 4.68465945276095
"342" 0.606901214728501 92.4 0.406047516198704 4.67362055127251
"343" 2.11759603325121 73.47 0.00863930885529158 4.27263317684307
"344" 1.67302063669421 79.04 0.380129589632829 5.31453296946021
"345" 1.55634477556608 80.5 0.0388768898488121 3.03550473781877
"346" 0.418152991232742 94.76 0.0626349892008639 2.05422944010278
"347" 3.6864268908421 53.82 0.0907127429805616 5.31887367614333
"348" 2.01223928941383 74.79 0.436285097192225 6.18483470284814
"349" 0.966107069174867 87.9 0.399568034557235 4.78786409006817
"350" 1.62893261555708 79.59 0.377969762419006 6.00527390625174
"351" 2.11759603325121 73.47 0.00863930885529158 4.27263317684307
"352" 0.842105464376209 89.45 0.200863930885529 3.68602245023011
"353" 0.384245469360161 95.19 0.362850971922246 3.93359067359847
"354" 1.53160273161124 80.81 0.0431965442764579 3.81401851391342
"355" 1.61025502877664 79.83 0.239740820734341 4.99625033604525
"356" 0.750981737738522 90.59 0.0453563714902808 2.897514204461
"357" 1.62405756609194 79.66 0.0475161987041037 3.71375676920226
"358" 1.70426881493728 78.65 0.239740820734341 5.01292225909809
"359" 0.568656028669889 92.88 0.142548596112311 2.49359949998318
"360" 0.538028625634786 93.26 0.47732181425486 4.31681338150852
"361" 0.746056326437029 90.65 0.161987041036717 3.03729313779611
"362" 1.61025502877664 79.83 0.285097192224622 5.01406206196744
"363" 0.699390907982732 91.24 0.101511879049676 2.62672533826164
"364" 4.00782664139843 49.79 0.0259179265658747 4.60469224291681
"365" 0.681726256145031 91.46 0.0863930885529158 2.55248830317492
"366" 0.577940644630724 92.76 0.151187904967603 2.38917696642794
"367" 1.70426881493728 78.65 0.239740820734341 5.01292225909809
"368" 0.966107069174867 87.9 0.399568034557235 4.78786409006817
"369" 0.626703238828234 92.15 0.0971922246220302 2.64909851426693
"370" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"371" 0.699390907982732 91.24 0.101511879049676 2.62672533826164
"372" 0.750981737738522 90.59 0.0453563714902808 2.897514204461
"373" 0.64003426318645 91.98 0.414686825053996 4.49270688608369
"374" 0.726526701214314 90.9 0.161987041036717 3.3889370131783
"375" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"376" 0.718309858456838 91 0.537796976241901 5.39797961467528
"377" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"378" 2.01223928941383 74.79 0.436285097192225 6.18483470284814
"379" 0.746056326437029 90.65 0.161987041036717 3.03729313779611
"380" 0.423960120180251 94.69 0.416846652267819 4.42619177703959
"381" 0.416301514727994 94.78 0.546436285097192 4.51327944537599
"382" 0.746056326437029 90.65 0.161987041036717 3.03729313779611
"383" 0.413770852559515 94.82 0.0626349892008639 2.01600506714735
"384" 1.70310637640372 78.67 0.265658747300216 4.44736111261435
"385" 3.6864268908421 53.82 0.0907127429805616 5.31887367614333
"386" 0.636871825193012 92.02 0.289416846652268 3.50907546698508
"387" 1.67674072009541 79 0.157667386609071 4.05120887313988
"388" 0.672391141046928 91.58 0.0907127429805616 2.49877532840758
"389" 0.672391141046928 91.58 0.0907127429805616 2.49877532840758
"390" 1.57226554117299 80.3 0.041036717062635 3.6760805289803
"391" 0.637547525436144 92.01 0.0475161987041037 2.74594659558491
"392" 0.672391141046928 91.58 0.0907127429805616 2.49877532840758
"393" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"394" 4.00782664139843 49.79 0.0259179265658747 4.60469224291681
"395" 1.62405756609194 79.66 0.0475161987041037 3.71375676920226
"396" 1.31008043599982 83.59 0.0928725701943845 3.24173093407353
"397" 0.647660903545994 91.89 0.0755939524838013 2.45724820468391
"398" 0.608780179610715 92.37 0.498920086393089 4.75774817936378
"399" 0.728712439663338 90.87 0.451403887688985 5.13617017748475
"400" 0.526768318705622 93.4 0.367170626349892 4.22658191985771
"401" 0.750981737738522 90.59 0.0453563714902808 2.897514204461
"402" 0.605606430532842 92.41 0.352051835853132 4.60752973710858
"403" 3.6864268908421 53.82 0.0907127429805616 5.31887367614333
"404" 0.748968701639439 90.62 0.0453563714902808 2.89183799901834
"405" 1.62405756609194 79.66 0.0475161987041037 3.71375676920226
"406" 0.419893354069049 94.74 0.0691144708423326 2.08529724375878
"407" 0.64003426318645 91.98 0.414686825053996 4.49270688608369
"408" 0.686570388247517 91.4 0.0885529157667387 2.54944072442296
"409" 0.420833538152921 94.73 0.0496760259179266 2.02087949727862
"410" 0.607803704219848 92.39 0.0712742980561555 2.57033128903289
"411" 1.63914199432702 79.47 0.110151187904968 3.81152331270543
"412" 0.667551040356367 91.64 0.777537796976242 6.4288685728123
"413" 0.435104948919902 94.55 0.676025917926566 5.12436727789792
"414" 0.816428659870829 89.77 0.3585313174946 4.1233849896941
"415" 0.605606430532842 92.41 0.352051835853132 4.60752973710858
"416" 1.41646967625159 82.26 0.250539956803456 4.66682199782931
"417" 0.607803704219848 92.39 0.0712742980561555 2.57033128903289
"418" 1.41646967625159 82.26 0.250539956803456 4.66682199782931
"419" 0.633185764166273 92.07 0.0907127429805616 2.61780137167048
"420" 0.620899977181356 92.22 0.114470842332613 2.70486573201191
"421" 1.01803509488174 87.25 0.42548596112311 4.68465945276095
"422" 0.595521970515438 92.54 0.468682505399568 5.16912281232658
"423" 1.01803509488174 87.25 0.42548596112311 4.68465945276095
"424" 0.636871825193012 92.02 0.289416846652268 3.50907546698508
"425" 1.62893261555708 79.59 0.31317494600432 5.16029782091198
"426" 0.619709608537201 92.24 0.6414686825054 4.99699701408687
"427" 0.746056326437029 90.65 0.161987041036717 3.03729313779611
"428" 0.750981737738522 90.59 0.0453563714902808 2.897514204461
"429" 0.636871825193012 92.02 0.289416846652268 3.50907546698508
"430" 0.647660903545994 91.89 0.0755939524838013 2.45724820468391
"431" 1.27652686866946 84.01 0.267818574514039 4.23685733181677
"432" 0.842105464376209 89.45 0.200863930885529 3.68602245023011
